panel,q,gamma,saturation_chi,attack_reduction_fraction,tau,output_species,variance_change_percent
2,0.4,0.2,0.0,0.2,0.027825594022071243,1,-13.431327800372639
2,0.4,0.2,0.0,0.2,0.02928644564625236,1,-13.443509529769916
2,0.4,0.2,0.0,0.2,0.030823992397451434,1,-13.456303658654534
2,0.4,0.2,0.0,0.2,0.0324422607917163,1,-13.4697394629539
2,0.4,0.2,0.0,0.2,0.034145488738336026,1,-13.483847453948094
2,0.4,0.2,0.0,0.2,0.03593813663804628,1,-13.498659411961246
2,0.4,0.2,0.0,0.2,0.037824899063893844,1,-13.514208418681594
2,0.4,0.2,0.0,0.2,0.039810717055349734,1,-13.530528887734661
2,0.4,0.2,0.0,0.2,0.04190079105786669,1,-13.547656593087954
2,0.4,0.2,0.0,0.2,0.04410059454176737,1,-13.565628694813903
2,0.4,0.2,0.0,0.2,0.046415888336127795,1,-13.584483761681799
2,0.4,0.2,0.0,0.2,0.04885273571519389,1,-13.604261789988591
2,0.4,0.2,0.0,0.2,0.051417518276839255,1,-13.625004217971604
2,0.4,0.2,0.0,0.2,0.054116952654646375,1,-13.646753935073386
2,0.4,0.2,0.0,0.2,0.056958108107376865,1,-13.669555285251977
2,0.4,0.2,0.0,0.2,0.05994842503189409,1,-13.69345406344279
2,0.4,0.2,0.0,0.2,0.06309573444801933,1,-13.718497504188953
2,0.4,0.2,0.0,0.2,0.06640827850634841,1,-13.744734261357205
2,0.4,0.2,0.0,0.2,0.06989473207273486,1,-13.77221437775148
2,0.4,0.2,0.0,0.2,0.07356422544596414,1,-13.80098924332367
2,0.4,0.2,0.0,0.2,0.0774263682681127,1,-13.83111154056067
2,0.4,0.2,0.0,0.2,0.08149127469020745,1,-13.862635175500737
2,0.4,0.2,0.0,0.2,0.08576958985908942,1,-13.895615192696386
2,0.4,0.2,0.0,0.2,0.09027251779484574,1,-13.930107672301927
2,0.4,0.2,0.0,0.2,0.0950118507318144,1,-13.966169607315626
2,0.4,0.2,0.0,0.2,0.1,1,-14.003858758853994
2,0.4,0.2,0.0,0.2,0.10525002852777329,1,-14.04323348718004
2,0.4,0.2,0.0,0.2,0.11077568505097089,1,-14.08435255604541
2,0.4,0.2,0.0,0.2,0.11659144011798317,1,-14.127274907746134
2,0.4,0.2,0.0,0.2,0.122712523985119,1,-14.17205940613101
2,0.4,0.2,0.0,0.2,0.1291549665014884,1,-14.218764544642394
2,0.4,0.2,0.0,0.2,0.13593563908785256,1,-14.267448116319137
2,0.4,0.2,0.0,0.2,0.14307229891937576,1,-14.318166842550017
2,0.4,0.2,0.0,0.2,0.15058363542798409,1,-14.370975957236942
2,0.4,0.2,0.0,0.2,0.15848931924611134,1,-14.425928742922567
2,0.4,0.2,0.0,0.2,0.16681005372000587,1,-14.48307601535327
2,0.4,0.2,0.0,0.2,0.17556762912750015,1,-14.542465552900275
2,0.4,0.2,0.0,0.2,0.18478497974222913,1,-14.604141467253239
2,0.4,0.2,0.0,0.2,0.1944862438937362,1,-14.668143511842402
2,0.4,0.2,0.0,0.2,0.2046968271807521,1,-14.734506324547937
2,0.4,0.2,0.0,0.2,0.2154434690031884,1,-14.803258601428338
2,0.4,0.2,0.0,0.2,0.22675431258708015,1,-14.874422198458504
2,0.4,0.2,0.0,0.2,0.2386589786858581,1,-14.94801115862604
2,0.4,0.2,0.0,0.2,0.251188643150958,1,-15.02403066220409
2,0.4,0.2,0.0,0.2,0.26437611857491,1,-15.102475898621748
2,0.4,0.2,0.0,0.2,0.2782559402207124,1,-15.183330859100774
2,0.4,0.2,0.0,0.2,0.2928644564625237,1,-15.266567050141688
2,0.4,0.2,0.0,0.2,0.30823992397451433,1,-15.352142129039581
2,0.4,0.2,0.0,0.2,0.32442260791716304,1,-15.43999846390819
2,0.4,0.2,0.0,0.2,0.34145488738336016,1,-15.530061622208379
2,0.4,0.2,0.0,0.2,0.35938136638046275,1,-15.62223879352802
2,0.4,0.2,0.0,0.2,0.37824899063893846,1,-15.716417154358497
2,0.4,0.2,0.0,0.2,0.39810717055349726,1,-15.812462184868536
2,0.4,0.2,0.0,0.2,0.41900791057866693,1,-15.910215950192274
2,0.4,0.2,0.0,0.2,0.4410059454176737,1,-16.009495361524507
2,0.4,0.2,0.0,0.2,0.4641588833612779,1,-16.11009043534165
2,0.4,0.2,0.0,0.2,0.4885273571519389,1,-16.211762572321476
2,0.4,0.2,0.0,0.2,0.5141751827683927,1,-16.31424288098873
2,0.4,0.2,0.0,0.2,0.5411695265464637,1,-16.41723057471688
2,0.4,0.2,0.0,0.2,0.5695810810737687,1,-16.520391474411156
2,0.4,0.2,0.0,0.2,0.599484250318941,1,-16.623356652903087
2,0.4,0.2,0.0,0.2,0.6309573444801932,1,-16.725721260699277
2,0.4,0.2,0.0,0.2,0.6640827850634842,1,-16.82704357613486
2,0.4,0.2,0.0,0.2,0.6989473207273484,1,-16.92684432603321
2,0.4,0.2,0.0,0.2,0.7356422544596414,1,-17.024606325516977
2,0.4,0.2,0.0,0.2,0.7742636826811271,1,-17.11977448746066
2,0.4,0.2,0.0,0.2,0.8149127469020743,1,-17.21175625303153
2,0.4,0.2,0.0,0.2,0.8576958985908941,1,-17.299922494621846
2,0.4,0.2,0.0,0.2,0.9027251779484575,1,-17.383608941017314
2,0.4,0.2,0.0,0.2,0.9501185073181437,1,-17.462118171666997
2,0.4,0.2,0.0,0.2,1.0,1,-17.53472222222222
2,0.4,0.2,0.0,0.2,1.052500285277733,1,-17.600665836926165
2,0.4,0.2,0.0,0.2,1.107756850509709,1,-17.65917039483775
2,0.4,0.2,0.0,0.2,1.1659144011798317,1,-17.709438526189857
2,0.4,0.2,0.0,0.2,1.22712523985119,1,-17.75065942241486
2,0.4,0.2,0.0,0.2,1.2915496650148839,1,-17.78201482860685
2,0.4,0.2,0.0,0.2,1.3593563908785256,1,-17.802685690622376
2,0.4,0.2,0.0,0.2,1.4307229891937576,1,-17.811859410944976
2,0.4,0.2,0.0,0.2,1.5058363542798405,1,-17.8087376482729
2,0.4,0.2,0.0,0.2,1.5848931924611136,1,-17.792544576066437
2,0.4,0.2,0.0,0.2,1.6681005372000588,1,-17.762535495649377
2,0.4,0.2,0.0,0.2,1.7556762912750012,1,-17.71800568063463
2,0.4,0.2,0.0,0.2,1.847849797422291,1,-17.658299312234803
2,0.4,0.2,0.0,0.2,1.944862438937362,1,-17.582818350263185
2,0.4,0.2,0.0,0.2,2.046968271807521,1,-17.491031173153548
2,0.4,0.2,0.0,0.2,2.154434690031884,1,-17.38248081290835
2,0.4,0.2,0.0,0.2,2.2675431258708016,1,-17.25679260819598
2,0.4,0.2,0.0,0.2,2.386589786858581,1,-17.113681101380006
2,0.4,0.2,0.0,0.2,2.51188643150958,1,-16.952956013401867
2,0.4,0.2,0.0,0.2,2.6437611857490997,1,-16.77452714424328
2,0.4,0.2,0.0,0.2,2.7825594022071245,1,-16.578408065994953
2,0.4,0.2,0.0,0.2,2.9286445646252366,1,-16.364718499916354
2,0.4,0.2,0.0,0.2,3.082399239745143,1,-16.133685297581412
2,0.4,0.2,0.0,0.2,3.24422607917163,1,-15.885641978328069
2,0.4,0.2,0.0,0.2,3.4145488738336014,1,-15.621026809626315
2,0.4,0.2,0.0,0.2,3.5938136638046276,1,-15.340379452373343
2,0.4,0.2,0.0,0.2,3.782489906389384,1,-15.044336228164878
2,0.4,0.2,0.0,0.2,3.9810717055349722,1,-14.733624098935994
2,0.4,0.2,0.0,0.2,4.190079105786669,1,-14.409053479741408
2,0.4,0.2,0.0,0.2,4.4100594541767375,1,-14.071510031732604
2,0.4,0.2,0.0,0.2,4.641588833612778,1,-13.721945603681618
2,0.4,0.2,0.0,0.2,4.885273571519389,1,-13.361368506023585
2,0.4,0.2,0.0,0.2,5.141751827683927,1,-12.99083331097588
2,0.4,0.2,0.0,0.2,5.411695265464636,1,-12.611430375734212
2,0.4,0.2,0.0,0.2,5.695810810737687,1,-12.224275283238295
2,0.4,0.2,0.0,0.2,5.99484250318941,1,-11.830498386972776
2,0.4,0.2,0.0,0.2,6.309573444801933,1,-11.431234633372146
2,0.4,0.2,0.0,0.2,6.6408278506348415,1,-11.027613818434578
2,0.4,0.2,0.0,0.2,6.989473207273485,1,-10.62075141504254
2,0.4,0.2,0.0,0.2,7.3564225445964135,1,-10.211740085186083
2,0.4,0.2,0.0,0.2,7.742636826811269,1,-9.801641967761732
2,0.4,0.2,0.0,0.2,8.149127469020742,1,-9.39148180877918
2,0.4,0.2,0.0,0.2,8.576958985908941,1,-8.982240977470536
2,0.4,0.2,0.0,0.2,9.027251779484576,1,-8.57485238967084
2,0.4,0.2,0.0,0.2,9.501185073181436,1,-8.170196339497615
2,0.4,0.2,0.0,0.2,10.0,1,-7.769097222222188
2,0.4,0.2,0.0,0.2,10.525002852777327,1,-7.372321115592795
2,0.4,0.2,0.0,0.2,11.077568505097092,1,-6.98057417388881
2,0.4,0.2,0.0,0.2,11.659144011798316,1,-6.5945017786927185
2,0.4,0.2,0.0,0.2,12.271252398511898,1,-6.2146883826953765
2,0.4,0.2,0.0,0.2,12.91549665014884,1,-5.841657977650128
2,0.4,0.2,0.0,0.2,13.593563908785255,1,-5.475875114652117
2,0.4,0.2,0.0,0.2,14.307229891937572,1,-5.117746403986567
2,0.4,0.2,0.0,0.2,15.058363542798407,1,-4.76762242258274
2,0.4,0.2,0.0,0.2,15.848931924611133,1,-4.4257999593408925
2,0.4,0.2,0.0,0.2,16.68100537200059,1,-4.0925245319826224
2,0.4,0.2,0.0,0.2,17.556762912750013,1,-3.7679931133412725
2,0.4,0.2,0.0,0.2,18.478497974222908,1,-3.4523570098922374
2,0.4,0.2,0.0,0.2,19.448624389373624,1,-3.1457248406319693
2,0.4,0.2,0.0,0.2,20.46968271807521,1,-2.84816556990658
2,0.4,0.2,0.0,0.2,21.544346900318832,1,-2.5597115533433468
2,0.4,0.2,0.0,0.2,22.67543125870802,1,-2.2803615614890305
2,0.4,0.2,0.0,0.2,23.865897868585808,1,-2.010083751010916
2,0.4,0.2,0.0,0.2,25.118864315095795,1,-1.7488185582714033
2,0.4,0.2,0.0,0.2,26.437611857491,1,-1.496481494727664
2,0.4,0.2,0.0,0.2,27.825594022071243,1,-1.252965827823449
2,0.4,0.2,0.0,0.2,29.286445646252357,1,-1.0181451349038362
2,0.4,0.2,0.0,0.2,30.823992397451434,1,-0.7918757210839344
2,0.4,0.2,0.0,0.2,32.4422607917163,1,-0.5739988950415942
2,0.4,0.2,0.0,0.2,34.14548873833603,1,-0.3643430993250263
2,0.4,0.2,0.0,0.2,35.938136638046274,1,-0.1627258940181675
2,0.4,0.2,0.0,0.2,37.824899063893845,1,0.031044205481411957
2,0.4,0.2,0.0,0.2,39.810717055349734,1,0.21716603423731495
2,0.4,0.2,0.0,0.2,41.90079105786669,1,0.3958442234713644
2,0.4,0.2,0.0,0.2,44.100594541767364,1,0.5672877815151134
2,0.4,0.2,0.0,0.2,46.4158883361278,1,0.7317088045686759
2,0.4,0.2,0.0,0.2,48.852735715193894,1,0.8893213111870857
2,0.4,0.2,0.0,0.2,51.41751827683925,1,1.0403401940523693
2,0.4,0.2,0.0,0.2,54.116952654646376,1,1.1849802822603506
2,0.4,0.2,0.0,0.2,56.958108107376866,1,1.3234555072774157
2,0.4,0.2,0.0,0.2,59.94842503189409,1,1.4559781656401372
2,0.4,0.2,0.0,0.2,63.09573444801933,1,1.5827582715783883
2,0.4,0.2,0.0,0.2,66.40827850634841,1,1.7040029928345302
2,0.4,0.2,0.0,0.2,69.89473207273487,1,1.8199161631820893
2,0.4,0.2,0.0,0.2,73.56422544596414,1,1.9306978653438778
2,0.4,0.2,0.0,0.2,77.4263682681127,1,2.036544078316793
2,0.4,0.2,0.0,0.2,81.49127469020745,1,2.1376463833698844
2,0.4,0.2,0.0,0.2,85.76958985908941,1,2.234191723315737
2,0.4,0.2,0.0,0.2,90.27251779484574,1,2.326362209946664
2,0.4,0.2,0.0,0.2,95.01185073181439,1,2.4143349748930953
2,0.4,0.2,0.0,0.2,100.0,1,2.498282059414536
3,0.4,0.2,0.0,0.1,0.010000000000000002,1,-4.782196695961948
3,0.4,0.2,0.0,0.1,0.010525002852777327,1,-4.784390160685437
3,0.4,0.2,0.0,0.1,0.011077568505097092,1,-4.786697172305554
3,0.4,0.2,0.0,0.1,0.011659144011798317,1,-4.789123519321592
3,0.4,0.2,0.0,0.1,0.012271252398511897,1,-4.791675275650609
3,0.4,0.2,0.0,0.1,0.01291549665014884,1,-4.794358813643019
3,0.4,0.2,0.0,0.1,0.013593563908785255,1,-4.797180817572766
3,0.4,0.2,0.0,0.1,0.014307229891937572,1,-4.800148297605533
3,0.4,0.2,0.0,0.1,0.015058363542798407,1,-4.803268604245837
3,0.4,0.2,0.0,0.1,0.015848931924611134,1,-4.806549443261565
3,0.4,0.2,0.0,0.1,0.016681005372000592,1,-4.809998891081579
3,0.4,0.2,0.0,0.1,0.017556762912750015,1,-4.813625410659073
3,0.4,0.2,0.0,0.1,0.018478497974222907,1,-4.8174378677897645
3,0.4,0.2,0.0,0.1,0.019448624389373625,1,-4.821445547868864
3,0.4,0.2,0.0,0.1,0.02046968271807521,1,-4.8256581730672155
3,0.4,0.2,0.0,0.1,0.021544346900318832,1,-4.8300859199011725
3,0.4,0.2,0.0,0.1,0.02267543125870802,1,-4.834739437163704
3,0.4,0.2,0.0,0.1,0.023865897868585808,1,-4.8396298641794395
3,0.4,0.2,0.0,0.1,0.025118864315095794,1,-4.844768849335768
3,0.4,0.2,0.0,0.1,0.026437611857490998,1,-4.850168568836255
3,0.4,0.2,0.0,0.1,0.027825594022071243,1,-4.8558417456106895
3,0.4,0.2,0.0,0.1,0.02928644564625236,1,-4.8618016683064535
3,0.4,0.2,0.0,0.1,0.030823992397451434,1,-4.868062210272761
3,0.4,0.2,0.0,0.1,0.0324422607917163,1,-4.874637848437457
3,0.4,0.2,0.0,0.1,0.034145488738336026,1,-4.881543681958156
3,0.4,0.2,0.0,0.1,0.03593813663804628,1,-4.8887954505158815
3,0.4,0.2,0.0,0.1,0.037824899063893844,1,-4.896409552099024
3,0.4,0.2,0.0,0.1,0.039810717055349734,1,-4.904403060104723
3,0.4,0.2,0.0,0.1,0.04190079105786669,1,-4.9127937395642585
3,0.4,0.2,0.0,0.1,0.04410059454176737,1,-4.921600062271169
3,0.4,0.2,0.0,0.1,0.046415888336127795,1,-4.930841220566229
3,0.4,0.2,0.0,0.1,0.04885273571519389,1,-4.9405371395013
3,0.4,0.2,0.0,0.1,0.051417518276839255,1,-4.950708487072819
3,0.4,0.2,0.0,0.1,0.054116952654646375,1,-4.961376682177754
3,0.4,0.2,0.0,0.1,0.056958108107376865,1,-4.972563899907945
3,0.4,0.2,0.0,0.1,0.05994842503189409,1,-4.984293073753254
3,0.4,0.2,0.0,0.1,0.06309573444801933,1,-4.996587894239979
3,0.4,0.2,0.0,0.1,0.06640827850634841,1,-5.00947280347911
3,0.4,0.2,0.0,0.1,0.06989473207273486,1,-5.022972985044105
3,0.4,0.2,0.0,0.1,0.07356422544596414,1,-5.037114348541561
3,0.4,0.2,0.0,0.1,0.0774263682681127,1,-5.051923508171463
3,0.4,0.2,0.0,0.1,0.08149127469020745,1,-5.06742775450959
3,0.4,0.2,0.0,0.1,0.08576958985908942,1,-5.0836550186701075
3,0.4,0.2,0.0,0.1,0.09027251779484574,1,-5.100633827930812
3,0.4,0.2,0.0,0.1,0.0950118507318144,1,-5.118393251822296
3,0.4,0.2,0.0,0.1,0.1,1,-5.136962837596504
3,0.4,0.2,0.0,0.1,0.10525002852777329,1,-5.1563725339014095
3,0.4,0.2,0.0,0.1,0.11077568505097089,1,-5.1766526013954035
3,0.4,0.2,0.0,0.1,0.11659144011798317,1,-5.197833508938765
3,0.4,0.2,0.0,0.1,0.122712523985119,1,-5.219945813903171
3,0.4,0.2,0.0,0.1,0.1291549665014884,1,-5.2430200250395576
3,0.4,0.2,0.0,0.1,0.13593563908785256,1,-5.267086446247404
3,0.4,0.2,0.0,0.1,0.14307229891937576,1,-5.2921749994917615
3,0.4,0.2,0.0,0.1,0.15058363542798409,1,-5.318315025021048
3,0.4,0.2,0.0,0.1,0.15848931924611134,1,-5.345535056954153
3,0.4,0.2,0.0,0.1,0.16681005372000587,1,-5.373862572227539
3,0.4,0.2,0.0,0.1,0.17556762912750015,1,-5.4033237108309535
3,0.4,0.2,0.0,0.1,0.18478497974222913,1,-5.433942965213923
3,0.4,0.2,0.0,0.1,0.1944862438937362,1,-5.465742836721244
3,0.4,0.2,0.0,0.1,0.2046968271807521,1,-5.498743456920774
3,0.4,0.2,0.0,0.1,0.2154434690031884,1,-5.532962171724998
3,0.4,0.2,0.0,0.1,0.22675431258708015,1,-5.568413086287771
3,0.4,0.2,0.0,0.1,0.2386589786858581,1,-5.605106568790486
3,0.4,0.2,0.0,0.1,0.251188643150958,1,-5.643048711419518
3,0.4,0.2,0.0,0.1,0.26437611857491,1,-5.682240747099987
3,0.4,0.2,0.0,0.1,0.2782559402207124,1,-5.722678420890093
3,0.4,0.2,0.0,0.1,0.2928644564625237,1,-5.764351315377237
3,0.4,0.2,0.0,0.1,0.30823992397451433,1,-5.807242129956691
3,0.4,0.2,0.0,0.1,0.32442260791716304,1,-5.851325914535788
3,0.4,0.2,0.0,0.1,0.34145488738336016,1,-5.896569259000051
3,0.4,0.2,0.0,0.1,0.35938136638046275,1,-5.942929440719147
3,0.4,0.2,0.0,0.1,0.37824899063893846,1,-5.990353533470472
3,0.4,0.2,0.0,0.1,0.39810717055349726,1,-6.038777482430424
3,0.4,0.2,0.0,0.1,0.41900791057866693,1,-6.0881251513334895
3,0.4,0.2,0.0,0.1,0.4410059454176737,1,-6.138307349537408
3,0.4,0.2,0.0,0.1,0.4641588833612779,1,-6.189220848554545
3,0.4,0.2,0.0,0.1,0.4885273571519389,1,-6.240747399618163
3,0.4,0.2,0.0,0.1,0.5141751827683927,1,-6.292752766026477
3,0.4,0.2,0.0,0.1,0.5411695265464637,1,-6.345085786334104
3,0.4,0.2,0.0,0.1,0.5695810810737687,1,-6.3975774869008735
3,0.4,0.2,0.0,0.1,0.599484250318941,1,-6.450040264823798
3,0.4,0.2,0.0,0.1,0.6309573444801932,1,-6.5022671647992025
3,0.4,0.2,0.0,0.1,0.6640827850634842,1,-6.554031275925254
3,0.4,0.2,0.0,0.1,0.6989473207273484,1,-6.60508527675484
3,0.4,0.2,0.0,0.1,0.7356422544596414,1,-6.655161158941758
3,0.4,0.2,0.0,0.1,0.7742636826811271,1,-6.703970161455198
3,0.4,0.2,0.0,0.1,0.8149127469020743,1,-6.751202948426805
3,0.4,0.2,0.0,0.1,0.8576958985908941,1,-6.796530064078798
3,0.4,0.2,0.0,0.1,0.9027251779484575,1,-6.839602697694436
3,0.4,0.2,0.0,0.1,0.9501185073181437,1,-6.880053790062535
3,0.4,0.2,0.0,0.1,1.0,1,-6.917499510092096
3,0.4,0.2,0.0,0.1,1.052500285277733,1,-6.9515411261975135
3,0.4,0.2,0.0,0.1,1.107756850509709,1,-6.981767291485319
3,0.4,0.2,0.0,0.1,1.1659144011798317,1,-7.007756754646022
3,0.4,0.2,0.0,0.1,1.22712523985119,1,-7.029081499751733
3,0.4,0.2,0.0,0.1,1.2915496650148839,1,-7.0453103079250345
3,0.4,0.2,0.0,0.1,1.3593563908785256,1,-7.056012722220528
3,0.4,0.2,0.0,0.1,1.4307229891937576,1,-7.060763384267965
3,0.4,0.2,0.0,0.1,1.5058363542798405,1,-7.059146697599328
3,0.4,0.2,0.0,0.1,1.5848931924611136,1,-7.0507617585569555
3,0.4,0.2,0.0,0.1,1.6681005372000588,1,-7.035227481780937
3,0.4,0.2,0.0,0.1,1.7556762912750012,1,-7.012187834110051
3,0.4,0.2,0.0,0.1,1.847849797422291,1,-6.981317078971405
3,0.4,0.2,0.0,0.1,1.944862438937362,1,-6.942324923662113
3,0.4,0.2,0.0,0.1,2.046968271807521,1,-6.894961455018567
3,0.4,0.2,0.0,0.1,2.154434690031884,1,-6.83902174543346
3,0.4,0.2,0.0,0.1,2.2675431258708016,1,-6.774350011518271
3,0.4,0.2,0.0,0.1,2.386589786858581,1,-6.70084321226414
3,0.4,0.2,0.0,0.1,2.51188643150958,1,-6.618453982476402
3,0.4,0.2,0.0,0.1,2.6437611857490997,1,-6.527192810474469
3,0.4,0.2,0.0,0.1,2.7825594022071245,1,-6.427129386237729
3,0.4,0.2,0.0,0.1,2.9286445646252366,1,-6.318393066796069
3,0.4,0.2,0.0,0.1,3.082399239745143,1,-6.201172428933366
3,0.4,0.2,0.0,0.1,3.24422607917163,1,-6.075713904249113
3,0.4,0.2,0.0,0.1,3.4145488738336014,1,-5.942319517238159
3,0.4,0.2,0.0,0.1,3.5938136638046276,1,-5.801343772166834
3,0.4,0.2,0.0,0.1,3.782489906389384,1,-5.653189758036115
3,0.4,0.2,0.0,0.1,3.9810717055349722,1,-5.498304561799916
3,0.4,0.2,0.0,0.1,4.190079105786669,1,-5.337174097367125
3,0.4,0.2,0.0,0.1,4.4100594541767375,1,-5.1703174710965865
3,0.4,0.2,0.0,0.1,4.641588833612778,1,-4.9982810130581035
3,0.4,0.2,0.0,0.1,4.885273571519389,1,-4.821632107107254
3,0.4,0.2,0.0,0.1,5.141751827683927,1,-4.640952951898303
3,0.4,0.2,0.0,0.1,5.411695265464636,1,-4.456834379648777
3,0.4,0.2,0.0,0.1,5.695810810737687,1,-4.269869850297459
3,0.4,0.2,0.0,0.1,5.99484250318941,1,-4.080649726331043
3,0.4,0.2,0.0,0.1,6.309573444801933,1,-3.8897559187620168
3,0.4,0.2,0.0,0.1,6.6408278506348415,1,-3.6977569783371744
3,0.4,0.2,0.0,0.1,6.989473207273485,1,-3.505203688845593
3,0.4,0.2,0.0,0.1,7.3564225445964135,1,-3.3126252021221436
3,0.4,0.2,0.0,0.1,7.742636826811269,1,-3.1205257376863194
3,0.4,0.2,0.0,0.1,8.149127469020742,1,-2.9293818544490535
3,0.4,0.2,0.0,0.1,8.576958985908941,1,-2.73964028800332
3,0.4,0.2,0.0,0.1,9.027251779484576,1,-2.5517163349701777
3,0.4,0.2,0.0,0.1,9.501185073181436,1,-2.365992755882973
3,0.4,0.2,0.0,0.1,10.0,1,-2.182819160199201
3,0.4,0.2,0.0,0.1,10.525002852777327,1,-2.0025118312087864
3,0.4,0.2,0.0,0.1,11.077568505097092,1,-1.8253539447276368
3,0.4,0.2,0.0,0.1,11.659144011798316,1,-1.6515961333559481
3,0.4,0.2,0.0,0.1,12.271252398511898,1,-1.4814573475219306
3,0.4,0.2,0.0,0.1,12.91549665014884,1,-1.3151259652929514
3,0.4,0.2,0.0,0.1,13.593563908785255,1,-1.1527611047610686
3,0.4,0.2,0.0,0.1,14.307229891937572,1,-0.9944940954718651
3,0.4,0.2,0.0,0.1,15.058363542798407,1,-0.8404300686371435
3,0.4,0.2,0.0,0.1,15.848931924611133,1,-0.6906496295428055
3,0.4,0.2,0.0,0.1,16.68100537200059,1,-0.5452105794686246
3,0.4,0.2,0.0,0.1,17.556762912750013,1,-0.40414965842235917
3,0.4,0.2,0.0,0.1,18.478497974222908,1,-0.2674842839202829
3,0.4,0.2,0.0,0.1,19.448624389373624,1,-0.13521426485674226
3,0.4,0.2,0.0,0.1,20.46968271807521,1,-0.007323473080733667
3,0.4,0.2,0.0,0.1,21.544346900318832,1,0.11621854137469079
3,0.4,0.2,0.0,0.1,22.67543125870802,1,0.23545500243600248
3,0.4,0.2,0.0,0.1,23.865897868585808,1,0.35044043581868856
3,0.4,0.2,0.0,0.1,25.118864315095795,1,0.4612392784581365
3,0.4,0.2,0.0,0.1,26.437611857491,1,0.5679245733623661
3,0.4,0.2,0.0,0.1,27.825594022071243,1,0.6705767519278094
3,0.4,0.2,0.0,0.1,29.286445646252357,1,0.7692825042281415
3,0.4,0.2,0.0,0.1,30.823992397451434,1,0.8641337365619339
3,0.4,0.2,0.0,0.1,32.4422607917163,1,0.9552266144895905
3,0.4,0.2,0.0,0.1,34.14548873833603,1,1.0426606888045642
3,0.4,0.2,0.0,0.1,35.938136638046274,1,1.1265381012433462
3,0.4,0.2,0.0,0.1,37.824899063893845,1,1.20696286627342
3,0.4,0.2,0.0,0.1,39.810717055349734,1,1.2840402249710614
3,0.4,0.2,0.0,0.1,41.90079105786669,1,1.3578760667905643
3,0.4,0.2,0.0,0.1,44.100594541767364,1,1.4285764149035707
3,0.4,0.2,0.0,0.1,46.4158883361278,1,1.496246970775461
3,0.4,0.2,0.0,0.1,48.852735715193894,1,1.5609927136492896
3,0.4,0.2,0.0,0.1,51.41751827683925,1,1.622917550730385
3,0.4,0.2,0.0,0.1,54.116952654646376,1,1.6821240139540672
3,0.4,0.2,0.0,0.1,56.958108107376866,1,1.7387129994199446
3,0.4,0.2,0.0,0.1,59.94842503189409,1,1.79278354570942
3,0.4,0.2,0.0,0.1,63.09573444801933,1,1.8444326475525186
3,0.4,0.2,0.0,0.1,66.40827850634841,1,1.8937551014593934
3,0.4,0.2,0.0,0.1,69.89473207273487,1,1.9408433802094116
3,0.4,0.2,0.0,0.1,73.56422544596414,1,1.9857875332250918
3,0.4,0.2,0.0,0.1,77.4263682681127,1,2.0286751101432854
3,0.4,0.2,0.0,0.1,81.49127469020745,1,2.069591105045343
3,0.4,0.2,0.0,0.1,85.76958985908941,1,2.1086179190346277
3,0.4,0.2,0.0,0.1,90.27251779484574,1,2.1458353390185536
3,0.4,0.2,0.0,0.1,95.01185073181439,1,2.18132053076483
3,0.4,0.2,0.0,0.1,100.0,1,2.2151480444340343
3,0.4,0.2,0.15,0.1,0.010000000000000002,1,-9.182945693001788
3,0.4,0.2,0.15,0.1,0.010525002852777327,1,-9.185358470336746
3,0.4,0.2,0.15,0.1,0.011077568505097092,1,-9.187896519673778
3,0.4,0.2,0.15,0.1,0.011659144011798317,1,-9.190566267480872
3,0.4,0.2,0.15,0.1,0.012271252398511897,1,-9.193374461492477
3,0.4,0.2,0.15,0.1,0.01291549665014884,1,-9.196328185851243
3,0.4,0.2,0.15,0.1,0.013593563908785255,1,-9.199434876860757
3,0.4,0.2,0.15,0.1,0.014307229891937572,1,-9.202702339362446
3,0.4,0.2,0.15,0.1,0.015058363542798407,1,-9.206138763747196
3,0.4,0.2,0.15,0.1,0.015848931924611134,1,-9.20975274361191
3,0.4,0.2,0.15,0.1,0.016681005372000592,1,-9.2135532940683
3,0.4,0.2,0.15,0.1,0.017556762912750015,1,-9.217549870709362
3,0.4,0.2,0.15,0.1,0.018478497974222907,1,-9.221752389236137
3,0.4,0.2,0.15,0.1,0.019448624389373625,1,-9.226171245743942
3,0.4,0.2,0.15,0.1,0.02046968271807521,1,-9.230817337664188
3,0.4,0.2,0.15,0.1,0.021544346900318832,1,-9.235702085352692
3,0.4,0.2,0.15,0.1,0.02267543125870802,1,-9.240837454311912
3,0.4,0.2,0.15,0.1,0.023865897868585808,1,-9.246235978027094
3,0.4,0.2,0.15,0.1,0.025118864315095794,1,-9.251910781392137
3,0.4,0.2,0.15,0.1,0.026437611857490998,1,-9.257875604691634
3,0.4,0.2,0.15,0.1,0.027825594022071243,1,-9.264144828099386
3,0.4,0.2,0.15,0.1,0.02928644564625236,1,-9.270733496642613
3,0.4,0.2,0.15,0.1,0.030823992397451434,1,-9.277657345572244
3,0.4,0.2,0.15,0.1,0.0324422607917163,1,-9.28493282606706
3,0.4,0.2,0.15,0.1,0.034145488738336026,1,-9.292577131186608
3,0.4,0.2,0.15,0.1,0.03593813663804628,1,-9.300608221972794
3,0.4,0.2,0.15,0.1,0.037824899063893844,1,-9.309044853584892
3,0.4,0.2,0.15,0.1,0.039810717055349734,1,-9.317906601331982
3,0.4,0.2,0.15,0.1,0.04190079105786669,1,-9.327213886449337
